event_id,PhysicalDataID,Station,Date,YSI,Time,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,Datetime,FlowDirection,VegetationRank,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,SamplingID,InvertDataID,ConditionCode,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,LabComments,FieldComments,TaxonName,Count,Category,LifeStage,InvertCode,SampleVolume,SampleID,Attribute,wet_mass,dry_mass,condition,SampleAltered,SubsampleNumber,DilutionVolume
STTD_2019-02-19 10:34:00,1844,STTD,2019-02-19,1,10:34:00,CLR,Overtopping,1,7.6,0.1,69,103,7.81,10.69,94.4,2019-02-19T10:34:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47796,951,1,5,Regular,564400,579600,NA,NA,Ceratopogonidae,1,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-19 10:34:00,1844,STTD,2019-02-19,1,10:34:00,CLR,Overtopping,1,7.6,0.1,69,103,7.81,10.69,94.4,2019-02-19T10:34:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47796,951,1,5,Regular,564400,579600,NA,NA,Diptera,1,Terrestrial Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Hyalellidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Hydrophilidae,1,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Crangonyctidae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Carabidae,1,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Naididae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-20 09:18:00,1843,SHR,2019-02-20,2,09:18:00,CLD,NA,1,8.5,0.2,87,127,7.47,10.59,57.4,2019-02-20T09:18:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47799,950,1,5,Regular,580000,586868,NA,cut set time in half due to silt and debris,Heptageniidae,1,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Asellidae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Psychodidae,1,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Coleoptera,44,Terrestrial Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Dytiscidae,24,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Hydridae,64,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Araneae,5,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Physidae,119,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Staphylinidae,9,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Ceratopogonidae,2,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Chironomidae,268,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Chironomidae,2,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Chironomidae,59,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Naididae,5,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Cottidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Carabidae,3,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Psocoptera,1,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Diptera,1,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Diptera,1,Terrestrial Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Enchytraeidae,6,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Hydroptilidae,1,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Hyalellidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Corixidae,2,Aquatic Insects,Nymphs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Corixidae,4,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Hemiptera,1,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-02-26 10:45:00,1848,STTD,2019-02-26,2,10:45:00,RAN,Overtopping,1,9.7,0.15,219,308,7.9,9.46,77.9,2019-02-26T10:45:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,NA,NA,47802,953,1,5,Regular,627000,645550,NA,5 minute tow due to the high flow,Acari,3,Terrestrial Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Enchytraeidae,3,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Ostracoda,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Collembola,2,Terrestrial Non-Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Hydridae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Leptohyphidae,6,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Hydropsychidae,1,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Crangonyctidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Thysanoptera,1,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Hyalellidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Nematoda,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Naididae,8,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Hymenoptera,1,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Chironomidae,5,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Chironomidae,2,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Chironomidae,1,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-02-27 08:40:00,1847,SHR,2019-02-27,2,08:40:00,RAN,Ebb,1,8.8,0.2,170,101,7.87,11.56,57.2,2019-02-27T08:40:00Z,NA,NA,NA,NA,NA,NA,2019,2,Feb,3,COND,47805,952,1,5,Regular,645550,651728,NA,NA,Diptera,1,Terrestrial Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Hyalellidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Enchytraeidae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Corixidae,1,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Naididae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Carabidae,2,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Chironomidae,6,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Chironomidae,67,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Chironomidae,2,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Collembola,1,Terrestrial Non-Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Dytiscidae,17,Aquatic Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Hydridae,1,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Leptohyphidae,1,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Coleoptera,12,Terrestrial Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Staphylinidae,2,Aquatic Insects,Adults,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STTD_2019-03-11 11:43:00,1841,STTD,2019-03-11,2,11:43:00,CLR,Overtopping,1,11.2,0.14,101,137,NA,9.64,74.5,2019-03-11T11:43:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47808,949,1,5,Regular,651320,665872,NA,NA,Physidae,2,Aquatic Non-Insects,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-03-12 09:12:00,1840,SHR,2019-03-12,1,09:12:00,CLR,NA,1,10.9,0.3,82,113,7.4,10.23,36.2,2019-03-12T09:12:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47811,948,1,5,Regular,666000,672884,NA,NA,Chironomidae,1,Aquatic Insects,Larvae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHR_2019-03-12 09:12:00,1840,SHR,2019-03-12,1,09:12:00,CLR,NA,1,10.9,0.3,82,113,7.4,10.23,36.2,2019-03-12T09:12:00Z,NA,NA,NA,NA,NA,NA,2019,3,Mar,NA,NA,47811,948,1,5,Regular,666000,672884,NA,NA,Chironomidae,9,Aquatic Insects,Pupae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
